hypernym,hypernym-sense,anchor,anchor-sense,hyponym
artifact,artifact.n.01,toy,toy.n.01,toy
artifact,artifact.n.01,toy,toy.n.01,train set
artifact,artifact.n.01,toy,toy.n.01,whoopee cushion
artifact,artifact.n.01,toy,toy.n.01,yo-yo
produce,produce.n.01,vegetable,vegetable.n.01,artichoke
produce,produce.n.01,vegetable,vegetable.n.01,arugula
produce,produce.n.01,vegetable,vegetable.n.01,asparagus
produce,produce.n.01,vegetable,vegetable.n.01,beet
produce,produce.n.01,vegetable,vegetable.n.01,bell pepper
produce,produce.n.01,vegetable,vegetable.n.01,bok choy
produce,produce.n.01,vegetable,vegetable.n.01,broccoli
produce,produce.n.01,vegetable,vegetable.n.01,brussels sprouts
produce,produce.n.01,vegetable,vegetable.n.01,cabbage
produce,produce.n.01,vegetable,vegetable.n.01,carrot
produce,produce.n.01,vegetable,vegetable.n.01,cauliflower
produce,produce.n.01,vegetable,vegetable.n.01,celery
produce,produce.n.01,vegetable,vegetable.n.01,chickpea
produce,produce.n.01,vegetable,vegetable.n.01,chive
produce,produce.n.01,vegetable,vegetable.n.01,cilantro
produce,produce.n.01,vegetable,vegetable.n.01,corn
produce,produce.n.01,vegetable,vegetable.n.01,cucumber
produce,produce.n.01,vegetable,vegetable.n.01,eggplant
produce,produce.n.01,vegetable,vegetable.n.01,garlic
produce,produce.n.01,vegetable,vegetable.n.01,gourd
produce,produce.n.01,vegetable,vegetable.n.01,green beans
produce,produce.n.01,vegetable,vegetable.n.01,jalapeno
produce,produce.n.01,vegetable,vegetable.n.01,kale
produce,produce.n.01,vegetable,vegetable.n.01,leek
produce,produce.n.01,vegetable,vegetable.n.01,lettuce
produce,produce.n.01,vegetable,vegetable.n.01,okra
produce,produce.n.01,vegetable,vegetable.n.01,onion
produce,produce.n.01,vegetable,vegetable.n.01,parsley
produce,produce.n.01,vegetable,vegetable.n.01,pea
produce,produce.n.01,vegetable,vegetable.n.01,pepper
produce,produce.n.01,vegetable,vegetable.n.01,potato
produce,produce.n.01,vegetable,vegetable.n.01,pumpkin
produce,produce.n.01,vegetable,vegetable.n.01,radish
produce,produce.n.01,vegetable,vegetable.n.01,rhubarb
produce,produce.n.01,vegetable,vegetable.n.01,scallion
produce,produce.n.01,vegetable,vegetable.n.01,spinach
produce,produce.n.01,vegetable,vegetable.n.01,sprouts
produce,produce.n.01,vegetable,vegetable.n.01,squash
produce,produce.n.01,vegetable,vegetable.n.01,sweet potato
produce,produce.n.01,vegetable,vegetable.n.01,tomato
produce,produce.n.01,vegetable,vegetable.n.01,vegetable
produce,produce.n.01,vegetable,vegetable.n.01,zucchini
transportation,transport.n.01,vehicle,vehicle.n.01,airboat
transportation,transport.n.01,vehicle,vehicle.n.01,aircraft carrier
transportation,transport.n.01,vehicle,vehicle.n.01,airplane
transportation,transport.n.01,vehicle,vehicle.n.01,ambulance
transportation,transport.n.01,vehicle,vehicle.n.01,bike
transportation,transport.n.01,vehicle,vehicle.n.01,boat
transportation,transport.n.01,vehicle,vehicle.n.01,buggy
transportation,transport.n.01,vehicle,vehicle.n.01,bulldozer
transportation,transport.n.01,vehicle,vehicle.n.01,bus
transportation,transport.n.01,vehicle,vehicle.n.01,camper
transportation,transport.n.01,vehicle,vehicle.n.01,canoe
transportation,transport.n.01,vehicle,vehicle.n.01,car
transportation,transport.n.01,vehicle,vehicle.n.01,carriage
transportation,transport.n.01,vehicle,vehicle.n.01,cart
transportation,transport.n.01,vehicle,vehicle.n.01,chariot
transportation,transport.n.01,vehicle,vehicle.n.01,cruise ship
transportation,transport.n.01,vehicle,vehicle.n.01,dirt bike
transportation,transport.n.01,vehicle,vehicle.n.01,ferry
transportation,transport.n.01,vehicle,vehicle.n.01,firetruck
transportation,transport.n.01,vehicle,vehicle.n.01,forklift
transportation,transport.n.01,vehicle,vehicle.n.01,garbage truck
transportation,transport.n.01,vehicle,vehicle.n.01,go-kart
transportation,transport.n.01,vehicle,vehicle.n.01,golf cart
transportation,transport.n.01,vehicle,vehicle.n.01,gondola
transportation,transport.n.01,vehicle,vehicle.n.01,hearse
transportation,transport.n.01,vehicle,vehicle.n.01,helicopter
transportation,transport.n.01,vehicle,vehicle.n.01,hot-air balloon
transportation,transport.n.01,vehicle,vehicle.n.01,hovercraft
transportation,transport.n.01,vehicle,vehicle.n.01,humvee
transportation,transport.n.01,vehicle,vehicle.n.01,jeep
transportation,transport.n.01,vehicle,vehicle.n.01,jet
transportation,transport.n.01,vehicle,vehicle.n.01,jetski
transportation,transport.n.01,vehicle,vehicle.n.01,kayak
transportation,transport.n.01,vehicle,vehicle.n.01,limousine
transportation,transport.n.01,vehicle,vehicle.n.01,minivan
transportation,transport.n.01,vehicle,vehicle.n.01,motorcycle
transportation,transport.n.01,vehicle,vehicle.n.01,police car
transportation,transport.n.01,vehicle,vehicle.n.01,quad
transportation,transport.n.01,vehicle,vehicle.n.01,raft
transportation,transport.n.01,vehicle,vehicle.n.01,rickshaw
transportation,transport.n.01,vehicle,vehicle.n.01,roadsweeper
transportation,transport.n.01,vehicle,vehicle.n.01,rocket
transportation,transport.n.01,vehicle,vehicle.n.01,sailboat
transportation,transport.n.01,vehicle,vehicle.n.01,school bus
transportation,transport.n.01,vehicle,vehicle.n.01,scooter
transportation,transport.n.01,vehicle,vehicle.n.01,seaplane
transportation,transport.n.01,vehicle,vehicle.n.01,ship
transportation,transport.n.01,vehicle,vehicle.n.01,skateboard
transportation,transport.n.01,vehicle,vehicle.n.01,sled
transportation,transport.n.01,vehicle,vehicle.n.01,snowmobile
transportation,transport.n.01,vehicle,vehicle.n.01,snowplow
transportation,transport.n.01,vehicle,vehicle.n.01,space shuttle
transportation,transport.n.01,vehicle,vehicle.n.01,speedboat
transportation,transport.n.01,vehicle,vehicle.n.01,station wagon
transportation,transport.n.01,vehicle,vehicle.n.01,steamroller
transportation,transport.n.01,vehicle,vehicle.n.01,stroller
transportation,transport.n.01,vehicle,vehicle.n.01,submarine
transportation,transport.n.01,vehicle,vehicle.n.01,subway
transportation,transport.n.01,vehicle,vehicle.n.01,taxi
transportation,transport.n.01,vehicle,vehicle.n.01,tractor
transportation,transport.n.01,vehicle,vehicle.n.01,train
transportation,transport.n.01,vehicle,vehicle.n.01,tricycle
transportation,transport.n.01,vehicle,vehicle.n.01,trolley
transportation,transport.n.01,vehicle,vehicle.n.01,truck
transportation,transport.n.01,vehicle,vehicle.n.01,tugboat
transportation,transport.n.01,vehicle,vehicle.n.01,unicycle
transportation,transport.n.01,vehicle,vehicle.n.01,van
transportation,transport.n.01,vehicle,vehicle.n.01,wagon
transportation,transport.n.01,vehicle,vehicle.n.01,wheelchair
transportation,transport.n.01,vehicle,vehicle.n.01,yacht
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,airboat
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,aircraft carrier
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,boat
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,canoe
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,cruise ship
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,ferry
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,gondola
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,hovercraft
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,jetski
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,kayak
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,raft
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,sailboat
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,seaplane
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,ship
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,speedboat
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,submarine
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,torpedo
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,tugboat
vehicle,vehicle.n.01,water vehicle,watercraft.n.01,yacht
instrument,instrument.n.01,weapon,weapon.n.01,arrow
instrument,instrument.n.01,weapon,weapon.n.01,axe
instrument,instrument.n.01,weapon,weapon.n.01,baseball bat
instrument,instrument.n.01,weapon,weapon.n.01,bat
instrument,instrument.n.01,weapon,weapon.n.01,baton
instrument,instrument.n.01,weapon,weapon.n.01,bazooka
instrument,instrument.n.01,weapon,weapon.n.01,blowgun
instrument,instrument.n.01,weapon,weapon.n.01,blowtorch
instrument,instrument.n.01,weapon,weapon.n.01,bomb
instrument,instrument.n.01,weapon,weapon.n.01,boomerang
instrument,instrument.n.01,weapon,weapon.n.01,bow
instrument,instrument.n.01,weapon,weapon.n.01,brass knuckles
instrument,instrument.n.01,weapon,weapon.n.01,bullet
instrument,instrument.n.01,weapon,weapon.n.01,cannon
instrument,instrument.n.01,weapon,weapon.n.01,cannonball
instrument,instrument.n.01,weapon,weapon.n.01,catapult
instrument,instrument.n.01,weapon,weapon.n.01,chainsaw
instrument,instrument.n.01,weapon,weapon.n.01,cleaver
instrument,instrument.n.01,weapon,weapon.n.01,crossbow
instrument,instrument.n.01,weapon,weapon.n.01,crowbar
instrument,instrument.n.01,weapon,weapon.n.01,dagger
instrument,instrument.n.01,weapon,weapon.n.01,dart
instrument,instrument.n.01,weapon,weapon.n.01,dynamite
instrument,instrument.n.01,weapon,weapon.n.01,flamethrower
instrument,instrument.n.01,weapon,weapon.n.01,grenade
instrument,instrument.n.01,weapon,weapon.n.01,gun
instrument,instrument.n.01,weapon,weapon.n.01,hammer
instrument,instrument.n.01,weapon,weapon.n.01,icepick
instrument,instrument.n.01,weapon,weapon.n.01,knife
instrument,instrument.n.01,weapon,weapon.n.01,landmine
instrument,instrument.n.01,weapon,weapon.n.01,machete
instrument,instrument.n.01,weapon,weapon.n.01,machine gun
instrument,instrument.n.01,weapon,weapon.n.01,missile
instrument,instrument.n.01,weapon,weapon.n.01,pickax
instrument,instrument.n.01,weapon,weapon.n.01,pitchfork
instrument,instrument.n.01,weapon,weapon.n.01,pocketknife
instrument,instrument.n.01,weapon,weapon.n.01,razor blade
instrument,instrument.n.01,weapon,weapon.n.01,revolver
instrument,instrument.n.01,weapon,weapon.n.01,rifle
instrument,instrument.n.01,weapon,weapon.n.01,scalpel
instrument,instrument.n.01,weapon,weapon.n.01,scissors
instrument,instrument.n.01,weapon,weapon.n.01,slingshot
instrument,instrument.n.01,weapon,weapon.n.01,spear
instrument,instrument.n.01,weapon,weapon.n.01,sword
instrument,instrument.n.01,weapon,weapon.n.01,tank
instrument,instrument.n.01,weapon,weapon.n.01,torpedo
instrument,instrument.n.01,weapon,weapon.n.01,trident
instrument,instrument.n.01,weapon,weapon.n.01,whip
clothing,clothing.n.01,women's clothing,-,bikini
clothing,clothing.n.01,women's clothing,-,blouse
clothing,clothing.n.01,women's clothing,-,boa
clothing,clothing.n.01,women's clothing,-,bra
clothing,clothing.n.01,women's clothing,-,corset
clothing,clothing.n.01,women's clothing,-,dress
clothing,clothing.n.01,women's clothing,-,fishnet stockings
clothing,clothing.n.01,women's clothing,-,garter
clothing,clothing.n.01,women's clothing,-,headscarf
clothing,clothing.n.01,women's clothing,-,kimono
clothing,clothing.n.01,women's clothing,-,leggings
clothing,clothing.n.01,women's clothing,-,lingerie
clothing,clothing.n.01,women's clothing,-,pantsuit
clothing,clothing.n.01,women's clothing,-,pantyhose
clothing,clothing.n.01,women's clothing,-,skirt
clothing,clothing.n.01,women's clothing,-,stiletto
clothing,clothing.n.01,women's clothing,-,stockings
clothing,clothing.n.01,women's clothing,-,tiara
clothing,clothing.n.01,women's clothing,-,tube top
clothing,clothing.n.01,women's clothing,-,veil
