anchor,concept,similarity
auto part,raft,0.08191099762916565
auto part,sausage,0.08174814283847809
auto part,tugboat,0.08163677155971527
auto part,hamburger,0.08137562870979309
auto part,penguin,0.08076988160610199
auto part,hotplate,0.07979825139045715
auto part,ferret,0.0794558972120285
auto part,fox,0.07918113470077515
auto part,sprouts,0.0782889649271965
auto part,eyedropper,0.07803811132907867
auto part,asparagus,0.07781562954187393
auto part,baton,0.07756255567073822
auto part,coffin,0.07688698172569275
auto part,butterfly,0.07633749395608902
auto part,clam,0.07626655697822571
auto part,chive,0.07614266127347946
auto part,mint,0.07613904029130936
auto part,sandbag,0.0760871171951294
auto part,wrap,0.07599280774593353
auto part,tapestry,0.07591339200735092
auto part,pasta,0.07549384236335754
auto part,enchilada,0.07544159889221191
auto part,wreath,0.07512012124061584
auto part,deodorant,0.07434193044900894
auto part,eggnog,0.07410381734371185
auto part,seal,0.07390975207090378
auto part,yak,0.07252881675958633
auto part,tweezers,0.07168003916740417
auto part,swan,0.07165832817554474
auto part,eyeliner,0.07151052355766296
auto part,icepick,0.07128874957561493
auto part,hummus,0.07093736529350281
auto part,burner,0.07092402875423431
auto part,batter,0.07087236642837524
auto part,grater,0.07028017193078995
auto part,oyster,0.07027139514684677
auto part,frog,0.06988495588302612
auto part,peach,0.06986396014690399
auto part,butter,0.06972607970237732
auto part,bagpipe,0.0693121999502182
auto part,cornmeal,0.06863976269960403
auto part,cherry,0.06847211718559265
auto part,jumpsuit,0.06792295724153519
auto part,raspberry,0.06750551611185074
auto part,scone,0.06717432290315628
auto part,crayon,0.06558790802955627
auto part,saw,0.06552782654762268
auto part,cymbal,0.06529013812541962
auto part,fern,0.0652560293674469
auto part,scallop,0.06522070616483688
auto part,vise,0.0650448426604271
auto part,mouse,0.06500163674354553
auto part,possum,0.06479298323392868
auto part,ladder,0.06478732079267502
auto part,thermometer,0.06459447741508484
auto part,bonsai,0.06457279622554779
auto part,crowbar,0.06395231187343597
auto part,violin,0.06384856253862381
auto part,treadmill,0.06343330442905426
auto part,hedgehog,0.06342586874961853
auto part,ottoman,0.06331115961074829
auto part,wire,0.06329208612442017
auto part,dreidel,0.06316488981246948
auto part,crow,0.06309317797422409
auto part,wafer,0.06300146877765656
auto part,t-shirt,0.06288745999336243
auto part,spatula,0.06280171871185303
auto part,moss,0.06273571401834488
auto part,flip-flop,0.06268906593322754
auto part,applesauce,0.06263846904039383
auto part,puppet,0.06256860494613647
auto part,roll,0.06224168837070465
auto part,camcorder,0.06220307946205139
auto part,ruler,0.062157850712537766
auto part,scallion,0.06193944066762924
auto part,hippopotamus,0.06156203895807266
auto part,leotard,0.06129923090338707
auto part,dice,0.061203569173812866
auto part,dough,0.061001744121313095
auto part,monkey,0.060980647802352905
auto part,snowmobile,0.06080612540245056
auto part,go-kart,0.06057208031415939
auto part,meat,0.06021904945373535
auto part,cabbage,0.05967434495687485
auto part,jeep,0.05931837856769562
auto part,knob,0.05898953229188919
auto part,deer,0.05892520025372505
auto part,syringe,0.058622974902391434
auto part,pelican,0.05859732627868652
auto part,candle,0.05850832536816597
auto part,peanut butter,0.05803322792053223
auto part,gasket,0.05726398900151253
auto part,oilcan,0.0569189116358757
auto part,gong,0.056567590683698654
auto part,videogame,0.05651739612221718
auto part,boa,0.05637239292263985
auto part,ticktacktoe,0.05633590742945671
auto part,boar,0.05620720237493515
auto part,harmonica,0.056069761514663696
auto part,router,0.05592666566371918
auto part,flask,0.05583658814430237
auto part,puffin,0.055586036294698715
auto part,rack,0.0555354580283165
auto part,steak,0.05514119565486908
auto part,tape,0.0548333078622818
auto part,sombrero,0.05481928959488869
auto part,mirror,0.05478784814476967
auto part,tambourine,0.05469944328069687
auto part,banana,0.054500628262758255
auto part,vulture,0.05409310758113861
auto part,chopsticks,0.05376686900854111
auto part,quad,0.05355082079768181
auto part,bike,0.0535113587975502
auto part,duster,0.05323629826307297
auto part,loveseat,0.05322064831852913
auto part,cage,0.053082603961229324
auto part,lamb chop,0.05295085534453392
auto part,pig,0.052929628640413284
auto part,clarinet,0.05288560688495636
auto part,crayfish,0.05211906135082245
auto part,radio,0.05199062079191208
auto part,cot,0.05194592475891113
auto part,pony,0.05179914832115173
auto part,gyro,0.051773905754089355
auto part,recliner,0.051745809614658356
auto part,doghouse,0.05174317955970764
auto part,eraser,0.05149982124567032
auto part,pajamas,0.05062101036310196
auto part,seaplane,0.05059778317809105
auto part,crepe,0.05012005567550659
auto part,jug,0.05001552030444145
auto part,stethoscope,0.049711957573890686
auto part,moccasin,0.049645282328128815
auto part,pomegranate,0.04959559440612793
auto part,aardvark,0.049447476863861084
auto part,bolt,0.04935702681541443
auto part,marble,0.04934974014759064
auto part,elephant,0.0488729253411293
auto part,sledgehammer,0.04872095584869385
auto part,peppermint,0.04844658076763153
auto part,chandelier,0.04805626720190048
auto part,llama,0.04765744134783745
auto part,buggy,0.04724244773387909
auto part,centrifuge,0.04723643884062767
auto part,sandwich,0.04716843366622925
auto part,hatchet,0.04690980911254883
auto part,trashcan,0.04686100035905838
auto part,candy,0.04652394354343414
auto part,whale,0.046373799443244934
auto part,pie,0.04634072259068489
auto part,stir fry,0.046179648488759995
auto part,saxophone,0.04599712789058685
auto part,bell,0.045707814395427704
auto part,rim,0.045699503272771835
auto part,grenade,0.04561527818441391
auto part,lamp,0.045423611998558044
auto part,luggage,0.04536106809973717
auto part,trolley,0.04533769190311432
auto part,grape,0.04524900019168854
auto part,dragonfly,0.045143477618694305
auto part,crutch,0.045075029134750366
auto part,tricycle,0.044949814677238464
auto part,dolphin,0.0446833074092865
auto part,aloe,0.04444984719157219
auto part,mustard,0.044297955930233
auto part,chickpea,0.04385145753622055
auto part,staple,0.043711766600608826
auto part,calzone,0.0435003861784935
auto part,pug,0.04349862411618233
auto part,crank,0.04334670305252075
auto part,gondola,0.04285099729895592
auto part,pizza,0.04275331646203995
auto part,bee,0.04171668738126755
auto part,snowshoe,0.04122544825077057
auto part,scorpion,0.04070360213518143
auto part,rabbit,0.04051240533590317
auto part,calamari,0.04030050337314606
auto part,brooch,0.04008425027132034
auto part,flyswatter,0.040081389248371124
auto part,pot,0.03987731412053108
auto part,bison,0.03944588452577591
auto part,tent,0.03927242010831833
auto part,slug,0.03894645720720291
auto part,crab,0.03893536329269409
auto part,skunk,0.038481876254081726
auto part,flamingo,0.0382513701915741
auto part,arugula,0.03814724087715149
auto part,saffron,0.038020774722099304
auto part,sloth,0.037997156381607056
auto part,toucan,0.03787944093346596
auto part,tumbleweed,0.03777956962585449
auto part,cow,0.0377076081931591
auto part,poker,0.037518907338380814
auto part,gopher,0.037180691957473755
auto part,pineapple,0.036980293691158295
auto part,clover,0.036494072526693344
auto part,sundae,0.03635898232460022
auto part,caramel,0.03622369468212128
auto part,alpaca,0.03615846484899521
auto part,bin,0.03603183478116989
auto part,ivy,0.03582906723022461
auto part,stew,0.03570515662431717
auto part,candlestick,0.03531073033809662
auto part,icemaker,0.03462992608547211
auto part,scissors,0.034103624522686005
auto part,maggot,0.03391251713037491
auto part,burrito,0.03382312133908272
auto part,walnut,0.03380688279867172
auto part,coleslaw,0.033263616263866425
auto part,sweatsuit,0.03309959918260574
auto part,cape,0.03294713422656059
auto part,basket,0.03278610110282898
auto part,sandpaper,0.0325128510594368
auto part,fondue,0.03248531371355057
auto part,hairspray,0.03212897479534149
auto part,pancake,0.031984489411115646
auto part,torpedo,0.03180902451276779
auto part,avocado,0.031286850571632385
auto part,platypus,0.031231075525283813
auto part,octopus,0.030579540878534317
auto part,scarecrow,0.029947295784950256
auto part,mussel,0.02986764907836914
auto part,polisher,0.029614552855491638
auto part,whisk,0.029305920004844666
auto part,hamster,0.02924862504005432
auto part,peanut,0.028838880360126495
auto part,bat,0.028758957982063293
auto part,gourd,0.028497055172920227
auto part,helicopter,0.028407469391822815
auto part,wolf,0.028281286358833313
auto part,rope,0.028276585042476654
auto part,weasel,0.028242185711860657
auto part,thermos,0.028199531137943268
auto part,chime,0.027877748012542725
auto part,broom,0.027684494853019714
auto part,toothpaste,0.02768094837665558
auto part,bok choy,0.027285777032375336
auto part,okra,0.026900865137577057
auto part,potpie,0.02649160474538803
auto part,van,0.02646472305059433
auto part,dip,0.026369884610176086
auto part,snail,0.026321910321712494
auto part,bonnet,0.025624923408031464
auto part,sickle,0.025444060564041138
auto part,spareribs,0.02512749284505844
auto part,teapot,0.025074273347854614
auto part,meerkat,0.024022556841373444
auto part,jellyfish,0.023840509355068207
auto part,gumdrop,0.023732520639896393
auto part,wine,0.02247360348701477
auto part,thumbtack,0.02240656316280365
auto part,revolver,0.022392943501472473
auto part,juicer,0.022356316447257996
auto part,teacup,0.021492943167686462
auto part,cucumber,0.020571239292621613
auto part,pudding,0.020272955298423767
auto part,mitten,0.02012781798839569
auto part,walrus,0.01994798332452774
auto part,lamb,0.0192817822098732
auto part,trowel,0.019251778721809387
auto part,jetski,0.0190272256731987
auto part,pantyhose,0.019019082188606262
auto part,honeypot,0.01853088289499283
auto part,hot chocolate,0.018309541046619415
auto part,quill,0.018027879297733307
auto part,taco,0.017547376453876495
auto part,moth,0.01721809059381485
auto part,flute,0.016796544194221497
auto part,mug,0.016387008130550385
auto part,bikini,0.016210824251174927
auto part,sorbet,0.014513060450553894
auto part,porcupine,0.014486603438854218
auto part,lego,0.014254637062549591
auto part,grapefruit,0.014045976102352142
auto part,mole,0.013961710035800934
auto part,cornucopia,0.013879925012588501
auto part,hat,0.013691164553165436
auto part,turtle,0.013592109084129333
auto part,jackhammer,0.012946195900440216
auto part,rose,0.012852869927883148
auto part,gravy,0.012190863490104675
auto part,gazelle,0.011877678334712982
auto part,dagger,0.011816039681434631
auto part,microwave,0.011785820126533508
auto part,margarita,0.011467687785625458
auto part,frisbee,0.011464983224868774
auto part,scooter,0.010865733027458191
auto part,spear,0.010352283716201782
auto part,chinchilla,0.010257944464683533
auto part,turntable,0.010054819285869598
auto part,blazer,0.009038925170898438
auto part,syrup,0.008964262902736664
auto part,dynamite,0.008402720093727112
auto part,stapler,0.007758527994155884
auto part,squid,0.007252983748912811
auto part,wok,0.007012844085693359
auto part,grits,0.006967097520828247
auto part,coral,0.0066096484661102295
auto part,orangutan,0.006582371890544891
auto part,daisy,0.006265014410018921
auto part,pheasant,0.005733497440814972
auto part,tulip,0.0057056620717048645
auto part,tarantula,0.005571372807025909
auto part,pen,0.0055582523345947266
auto part,chicken,0.005541659891605377
auto part,antelope,0.00525202602148056
auto part,quesadilla,0.004669584333896637
auto part,pretzel,0.004593193531036377
auto part,scoop,0.0045649707317352295
auto part,croissant,0.004413038492202759
auto part,rooster,0.0038049742579460144
auto part,nutcracker,0.003780074417591095
auto part,skirt,0.003716416656970978
auto part,tadpole,0.00350894033908844
auto part,wagon,0.003268793225288391
auto part,spider,0.0029729679226875305
auto part,tortellini,0.0027429237961769104
auto part,flour,0.0024955347180366516
auto part,celery,0.002277955412864685
auto part,ginger,0.002150312066078186
auto part,caviar,0.002080284059047699
auto part,cantaloupe,0.00204535573720932
auto part,cinnamon,0.0016552060842514038
auto part,stingray,0.0003912895917892456
auto part,warthog,-0.0005341842770576477
auto part,soup,-0.0006813555955886841
auto part,tongs,-0.0008487850427627563
auto part,mousse,-0.0011733919382095337
auto part,lipstick,-0.0012233853340148926
auto part,cheese,-0.00134257972240448
auto part,chick,-0.001725509762763977
auto part,pepperoni,-0.0017754584550857544
auto part,coffeemaker,-0.0019556209444999695
auto part,pea,-0.002370178699493408
auto part,kaleidoscope,-0.002521045506000519
auto part,hedge,-0.0030209943652153015
auto part,melon,-0.003189101815223694
auto part,spam,-0.003202579915523529
auto part,turkey,-0.0032950937747955322
auto part,turtleneck,-0.0033410638570785522
auto part,machete,-0.004443325102329254
auto part,dustpan,-0.004561536014080048
auto part,seahorse,-0.004707641899585724
